level,imu,task
0,'0segment_data8338.mat',0
0,'0segment_data8339.mat',0
0,'0segment_data8340.mat',0
0,'0segment_data8341.mat',0
0,'0segment_data8342.mat',0
0,'0segment_data8343.mat',0
0,'0segment_data8344.mat',0
0,'0segment_data8345.mat',0
0,'0segment_data8346.mat',0
0,'0segment_data8347.mat',0
0,'0segment_data8348.mat',0
0,'0segment_data8349.mat',0
0,'0segment_data8350.mat',0
0,'0segment_data8351.mat',0
0,'0segment_data8352.mat',0
0,'0segment_data8353.mat',0
0,'0segment_data8354.mat',0
0,'0segment_data8355.mat',0
0,'0segment_data8356.mat',0
0,'0segment_data8357.mat',0
0,'0segment_data8358.mat',0
0,'0segment_data8359.mat',0
0,'0segment_data8360.mat',0
0,'0segment_data8361.mat',0
0,'0segment_data8362.mat',0
0,'0segment_data8363.mat',0
0,'0segment_data8364.mat',0
0,'0segment_data8365.mat',0
0,'0segment_data8366.mat',0
0,'0segment_data8367.mat',0
0,'0segment_data8368.mat',0
0,'0segment_data8369.mat',0
0,'0segment_data8370.mat',0
0,'0segment_data8371.mat',0
0,'0segment_data8372.mat',0
0,'0segment_data8373.mat',0
0,'0segment_data8374.mat',0
0,'0segment_data8375.mat',0
0,'0segment_data8376.mat',0
0,'0segment_data8377.mat',0
0,'0segment_data8378.mat',0
0,'0segment_data8379.mat',0
0,'0segment_data8380.mat',0
0,'0segment_data8381.mat',0
0,'0segment_data8382.mat',0
0,'0segment_data8383.mat',0
0,'0segment_data8384.mat',0
0,'0segment_data8385.mat',0
0,'0segment_data8386.mat',0
0,'0segment_data8387.mat',0
0,'0segment_data8388.mat',0
0,'0segment_data8389.mat',0
0,'0segment_data8390.mat',0
0,'0segment_data8391.mat',0
0,'0segment_data8392.mat',0
0,'0segment_data8393.mat',0
0,'0segment_data8394.mat',0
0,'0segment_data8395.mat',0
0,'0segment_data8396.mat',0
0,'0segment_data8397.mat',0
0,'0segment_data8398.mat',0
0,'0segment_data8399.mat',0
0,'0segment_data8400.mat',0
0,'0segment_data8401.mat',0
0,'0segment_data8402.mat',0
0,'0segment_data8403.mat',0
0,'0segment_data8404.mat',0
0,'0segment_data8405.mat',0
0,'0segment_data8406.mat',0
0,'0segment_data8407.mat',0
0,'0segment_data8408.mat',0
0,'0segment_data8409.mat',0
0,'0segment_data8410.mat',0
0,'0segment_data8411.mat',0
0,'0segment_data8412.mat',0
0,'0segment_data8413.mat',0
0,'0segment_data8414.mat',0
0,'0segment_data8415.mat',0
0,'0segment_data8416.mat',0
0,'0segment_data8417.mat',0
0,'0segment_data8418.mat',0
0,'0segment_data8419.mat',0
0,'0segment_data8420.mat',0
0,'0segment_data8421.mat',0
0,'0segment_data8422.mat',0
0,'0segment_data8423.mat',0
0,'0segment_data8424.mat',0
0,'0segment_data8425.mat',0
0,'0segment_data8426.mat',0
0,'0segment_data8427.mat',0
0,'0segment_data8428.mat',0
0,'0segment_data8429.mat',0
0,'0segment_data8430.mat',0
0,'0segment_data8431.mat',0
0,'0segment_data8432.mat',0
0,'0segment_data8433.mat',0
0,'0segment_data8434.mat',0
0,'0segment_data8435.mat',0
0,'0segment_data8436.mat',0
0,'0segment_data8437.mat',0
0,'0segment_data8438.mat',0
0,'0segment_data8439.mat',0
0,'0segment_data8440.mat',0
0,'0segment_data8441.mat',0
0,'0segment_data8442.mat',0
0,'0segment_data8443.mat',0
0,'0segment_data8444.mat',0
0,'0segment_data8445.mat',0
0,'0segment_data8446.mat',0
0,'0segment_data8447.mat',0
0,'0segment_data8448.mat',0
0,'0segment_data8449.mat',0
0,'0segment_data8450.mat',0
0,'0segment_data8451.mat',0
0,'0segment_data8452.mat',0
0,'0segment_data8453.mat',0
0,'0segment_data8454.mat',0
0,'0segment_data8455.mat',0
0,'0segment_data8456.mat',0
0,'0segment_data8457.mat',0
0,'0segment_data8458.mat',0
0,'0segment_data8459.mat',0
0,'0segment_data8460.mat',0
0,'0segment_data8461.mat',0
0,'0segment_data8462.mat',0
0,'0segment_data8463.mat',0
0,'0segment_data8464.mat',0
0,'0segment_data8465.mat',0
0,'0segment_data8466.mat',0
0,'0segment_data8467.mat',0
0,'0segment_data8468.mat',0
0,'0segment_data8469.mat',0
0,'0segment_data8470.mat',0
0,'0segment_data8471.mat',0
0,'0segment_data8472.mat',0
0,'0segment_data8473.mat',0
0,'0segment_data8474.mat',0
0,'0segment_data8475.mat',0
0,'0segment_data8476.mat',0
0,'0segment_data8477.mat',0
0,'0segment_data8478.mat',0
0,'0segment_data8479.mat',0
0,'0segment_data8480.mat',0
0,'0segment_data8481.mat',0
0,'0segment_data8482.mat',0
0,'0segment_data8483.mat',0
0,'0segment_data8484.mat',0
0,'0segment_data8485.mat',0
0,'0segment_data8486.mat',0
0,'0segment_data8487.mat',0
0,'0segment_data8488.mat',0
0,'0segment_data8489.mat',0
0,'0segment_data8490.mat',0
0,'0segment_data8491.mat',0
0,'0segment_data8492.mat',0
0,'0segment_data8493.mat',0
0,'0segment_data8494.mat',0
0,'0segment_data8495.mat',0
0,'0segment_data8496.mat',0
0,'0segment_data8497.mat',0
0,'0segment_data8498.mat',0
0,'0segment_data8499.mat',0
0,'0segment_data8500.mat',0
0,'0segment_data8501.mat',0
0,'0segment_data8502.mat',0
0,'0segment_data8503.mat',0
0,'0segment_data8504.mat',0
0,'0segment_data8505.mat',0
0,'0segment_data8506.mat',0
0,'0segment_data8507.mat',0
0,'0segment_data8508.mat',0
0,'0segment_data8509.mat',0
0,'0segment_data8510.mat',0
0,'0segment_data8511.mat',0
0,'0segment_data8512.mat',0
0,'0segment_data8513.mat',0
0,'0segment_data8514.mat',0
0,'0segment_data8515.mat',0
0,'0segment_data8516.mat',0
0,'0segment_data8517.mat',0
0,'0segment_data8518.mat',0
0,'0segment_data8519.mat',0
0,'0segment_data8520.mat',0
0,'0segment_data8521.mat',0
0,'0segment_data8522.mat',0
0,'0segment_data8523.mat',0
0,'0segment_data8524.mat',0
0,'0segment_data8525.mat',0
0,'0segment_data8526.mat',0
0,'0segment_data8527.mat',0
0,'0segment_data8528.mat',0
0,'0segment_data8529.mat',0
0,'0segment_data8530.mat',0
0,'0segment_data8531.mat',0
0,'0segment_data8532.mat',0
0,'0segment_data8533.mat',0
0,'0segment_data8534.mat',0
0,'0segment_data8535.mat',0
0,'0segment_data8536.mat',0
0,'0segment_data8537.mat',0
0,'0segment_data8538.mat',0
0,'0segment_data8539.mat',0
0,'0segment_data8540.mat',0
0,'0segment_data8541.mat',0
0,'0segment_data8542.mat',0
0,'0segment_data8543.mat',0
0,'0segment_data8544.mat',0
0,'0segment_data8545.mat',0
0,'0segment_data8546.mat',0
0,'0segment_data8547.mat',0
0,'0segment_data8548.mat',0
0,'0segment_data8549.mat',0
0,'0segment_data8550.mat',0
0,'0segment_data8551.mat',0
0,'0segment_data8552.mat',0
0,'0segment_data8553.mat',0
0,'0segment_data8554.mat',0
0,'0segment_data8555.mat',0
0,'0segment_data8556.mat',0
0,'0segment_data8557.mat',0
0,'0segment_data8558.mat',0
0,'0segment_data8559.mat',0
0,'0segment_data8560.mat',0
0,'0segment_data8561.mat',0
0,'0segment_data8562.mat',0
0,'0segment_data8563.mat',0
0,'0segment_data8564.mat',0
0,'0segment_data8565.mat',0
0,'0segment_data8566.mat',0
0,'0segment_data8567.mat',0
0,'0segment_data8568.mat',0
0,'0segment_data8569.mat',0
0,'0segment_data8570.mat',0
0,'0segment_data8571.mat',0
0,'0segment_data8572.mat',0
0,'0segment_data8573.mat',0
0,'0segment_data8574.mat',0
0,'0segment_data8575.mat',0
0,'0segment_data8576.mat',0
0,'0segment_data8577.mat',0
0,'0segment_data8578.mat',0
0,'0segment_data8579.mat',0
0,'0segment_data8580.mat',0
0,'0segment_data8581.mat',0
0,'0segment_data8582.mat',0
0,'0segment_data8583.mat',0
0,'0segment_data8584.mat',0
0,'0segment_data8585.mat',0
0,'0segment_data8586.mat',0
0,'0segment_data8587.mat',0
0,'0segment_data8588.mat',0
0,'0segment_data8589.mat',0
1,'0segment_data8590.mat',0
1,'0segment_data8591.mat',0
1,'0segment_data8592.mat',0
1,'0segment_data8593.mat',0
1,'0segment_data8594.mat',0
1,'0segment_data8595.mat',0
1,'0segment_data8596.mat',0
1,'0segment_data8597.mat',0
1,'0segment_data8598.mat',0
1,'0segment_data8599.mat',0
1,'0segment_data8600.mat',0
1,'0segment_data8601.mat',0
1,'0segment_data8602.mat',0
1,'0segment_data8603.mat',0
1,'0segment_data8604.mat',0
1,'0segment_data8605.mat',0
1,'0segment_data8606.mat',0
1,'0segment_data8607.mat',0
1,'0segment_data8608.mat',0
1,'0segment_data8609.mat',0
1,'0segment_data8610.mat',0
1,'0segment_data8611.mat',0
1,'0segment_data8612.mat',0
1,'0segment_data8613.mat',0
1,'0segment_data8614.mat',0
1,'0segment_data8615.mat',0
1,'0segment_data8616.mat',0
1,'0segment_data8617.mat',0
1,'0segment_data8618.mat',0
1,'0segment_data8619.mat',0
1,'0segment_data8620.mat',0
1,'0segment_data8621.mat',0
1,'0segment_data8622.mat',0
1,'0segment_data8623.mat',0
1,'0segment_data8624.mat',0
1,'0segment_data8625.mat',0
1,'0segment_data8626.mat',0
1,'0segment_data8627.mat',0
1,'0segment_data8628.mat',0
1,'0segment_data8629.mat',0
1,'0segment_data8630.mat',0
1,'0segment_data8631.mat',0
1,'0segment_data8632.mat',0
1,'0segment_data8633.mat',0
1,'0segment_data8634.mat',0
1,'0segment_data8635.mat',0
1,'0segment_data8636.mat',0
1,'0segment_data8637.mat',0
1,'0segment_data8638.mat',0
1,'0segment_data8639.mat',0
1,'0segment_data8640.mat',0
1,'0segment_data8641.mat',0
1,'0segment_data8642.mat',0
1,'0segment_data8643.mat',0
1,'0segment_data8644.mat',0
1,'0segment_data8645.mat',0
1,'0segment_data8646.mat',0
1,'0segment_data8647.mat',0
1,'0segment_data8648.mat',0
1,'0segment_data8649.mat',0
1,'0segment_data8650.mat',0
1,'0segment_data8651.mat',0
1,'0segment_data8652.mat',0
1,'0segment_data8653.mat',0
1,'0segment_data8654.mat',0
1,'0segment_data8655.mat',0
1,'0segment_data8656.mat',0
1,'0segment_data8657.mat',0
1,'0segment_data8658.mat',0
1,'0segment_data8659.mat',0
1,'0segment_data8660.mat',0
1,'0segment_data8661.mat',0
1,'0segment_data8662.mat',0
1,'0segment_data8663.mat',0
1,'0segment_data8664.mat',0
1,'0segment_data8665.mat',0
1,'0segment_data8666.mat',0
1,'0segment_data8667.mat',0
1,'0segment_data8668.mat',0
1,'0segment_data8669.mat',0
1,'0segment_data8670.mat',0
1,'0segment_data8671.mat',0
1,'0segment_data8672.mat',0
1,'0segment_data8673.mat',0
1,'0segment_data8674.mat',0
1,'0segment_data8675.mat',0
1,'0segment_data8676.mat',0
1,'0segment_data8677.mat',0
1,'0segment_data8678.mat',0
1,'0segment_data8679.mat',0
1,'0segment_data8680.mat',0
1,'0segment_data8681.mat',0
1,'0segment_data8682.mat',0
1,'0segment_data8683.mat',0
1,'0segment_data8684.mat',0
1,'0segment_data8685.mat',0
1,'0segment_data8686.mat',0
1,'0segment_data8687.mat',0
1,'0segment_data8688.mat',0
1,'0segment_data8689.mat',0
1,'0segment_data8690.mat',0
1,'0segment_data8691.mat',0
1,'0segment_data8692.mat',0
1,'0segment_data8693.mat',0
1,'0segment_data8694.mat',0
1,'0segment_data8695.mat',0
1,'0segment_data8696.mat',0
1,'0segment_data8697.mat',0
1,'0segment_data8698.mat',0
1,'0segment_data8699.mat',0
1,'0segment_data8700.mat',0
1,'0segment_data8701.mat',0
1,'0segment_data8702.mat',0
1,'0segment_data8703.mat',0
1,'0segment_data8704.mat',0
1,'0segment_data8705.mat',0
1,'0segment_data8706.mat',0
1,'0segment_data8707.mat',0
1,'0segment_data8708.mat',0
1,'0segment_data8709.mat',0
1,'0segment_data8710.mat',0
1,'0segment_data8711.mat',0
1,'0segment_data8712.mat',0
1,'0segment_data8713.mat',0
1,'0segment_data8714.mat',0
1,'0segment_data8715.mat',0
1,'0segment_data8716.mat',0
1,'0segment_data8717.mat',0
1,'0segment_data8718.mat',0
1,'0segment_data8719.mat',0
1,'0segment_data8720.mat',0
1,'0segment_data8721.mat',0
1,'0segment_data8722.mat',0
1,'0segment_data8723.mat',0
1,'0segment_data8724.mat',0
1,'0segment_data8725.mat',0
1,'0segment_data8726.mat',0
1,'0segment_data8727.mat',0
1,'0segment_data8728.mat',0
1,'0segment_data8729.mat',0
1,'0segment_data8730.mat',0
1,'0segment_data8731.mat',0
1,'0segment_data8732.mat',0
1,'0segment_data8733.mat',0
1,'0segment_data8734.mat',0
1,'0segment_data8735.mat',0
1,'0segment_data8736.mat',0
1,'0segment_data8737.mat',0
1,'0segment_data8738.mat',0
1,'0segment_data8739.mat',0
1,'0segment_data8740.mat',0
1,'0segment_data8741.mat',0
1,'0segment_data8742.mat',0
1,'0segment_data8743.mat',0
1,'0segment_data8744.mat',0
1,'0segment_data8745.mat',0
1,'0segment_data8746.mat',0
1,'0segment_data8747.mat',0
1,'0segment_data8748.mat',0
1,'0segment_data8749.mat',0
1,'0segment_data8750.mat',0
1,'0segment_data8751.mat',0
1,'0segment_data8752.mat',0
1,'0segment_data8753.mat',0
1,'0segment_data8754.mat',0
1,'0segment_data8755.mat',0
1,'0segment_data8756.mat',0
1,'0segment_data8757.mat',0
1,'0segment_data8758.mat',0
1,'0segment_data8759.mat',0
1,'0segment_data8760.mat',0
1,'0segment_data8761.mat',0
1,'0segment_data8762.mat',0
1,'0segment_data8763.mat',0
1,'0segment_data8764.mat',0
1,'0segment_data8765.mat',0
1,'0segment_data8766.mat',0
1,'0segment_data8767.mat',0
1,'0segment_data8768.mat',0
1,'0segment_data8769.mat',0
1,'0segment_data8770.mat',0
1,'0segment_data8771.mat',0
1,'0segment_data8772.mat',0
1,'0segment_data8773.mat',0
1,'0segment_data8774.mat',0
1,'0segment_data8775.mat',0
1,'0segment_data8776.mat',0
1,'0segment_data8777.mat',0
1,'0segment_data8778.mat',0
1,'0segment_data8779.mat',0
1,'0segment_data8780.mat',0
1,'0segment_data8781.mat',0
1,'0segment_data8782.mat',0
1,'0segment_data8783.mat',0
1,'0segment_data8784.mat',0
1,'0segment_data8785.mat',0
1,'0segment_data8786.mat',0
1,'0segment_data8787.mat',0
1,'0segment_data8788.mat',0
1,'0segment_data8789.mat',0
1,'0segment_data8790.mat',0
1,'0segment_data8791.mat',0
1,'0segment_data8792.mat',0
1,'0segment_data8793.mat',0
1,'0segment_data8794.mat',0
1,'0segment_data8795.mat',0
1,'0segment_data8796.mat',0
1,'0segment_data8797.mat',0
1,'0segment_data8798.mat',0
1,'0segment_data8799.mat',0
1,'0segment_data8800.mat',0
1,'0segment_data8801.mat',0
1,'0segment_data8802.mat',0
1,'0segment_data8803.mat',0
1,'0segment_data8804.mat',0
1,'0segment_data8805.mat',0
1,'0segment_data8806.mat',0
1,'0segment_data8807.mat',0
1,'0segment_data8808.mat',0
1,'0segment_data8809.mat',0
1,'0segment_data8810.mat',0
1,'0segment_data8811.mat',0
1,'0segment_data8812.mat',0
1,'0segment_data8813.mat',0
1,'0segment_data8814.mat',0
1,'0segment_data8815.mat',0
1,'0segment_data8816.mat',0
1,'0segment_data8817.mat',0
1,'0segment_data8818.mat',0
1,'0segment_data8819.mat',0
1,'0segment_data8820.mat',0
1,'0segment_data8821.mat',0
1,'0segment_data8822.mat',0
1,'0segment_data8823.mat',0
1,'0segment_data8824.mat',0
1,'0segment_data8825.mat',0
1,'0segment_data8826.mat',0
1,'0segment_data8827.mat',0
1,'0segment_data8828.mat',0
1,'0segment_data8829.mat',0
1,'0segment_data8830.mat',0
1,'0segment_data8831.mat',0
1,'0segment_data8832.mat',0
1,'0segment_data8833.mat',0
1,'0segment_data8834.mat',0
1,'0segment_data8835.mat',0
1,'0segment_data8836.mat',0
1,'0segment_data8837.mat',0
1,'0segment_data8838.mat',0
1,'0segment_data8839.mat',0
1,'0segment_data8840.mat',0
1,'0segment_data8841.mat',0
1,'0segment_data8842.mat',0
1,'0segment_data8843.mat',0
1,'0segment_data8844.mat',0
1,'0segment_data8845.mat',0
1,'0segment_data8846.mat',0
1,'0segment_data8847.mat',0
1,'0segment_data8848.mat',0
1,'0segment_data8849.mat',0
1,'0segment_data8850.mat',0
1,'0segment_data8851.mat',0
1,'0segment_data8852.mat',0
1,'0segment_data8853.mat',0
1,'0segment_data8854.mat',0
1,'0segment_data8855.mat',0
1,'0segment_data8856.mat',0
1,'0segment_data8857.mat',0
1,'0segment_data8858.mat',0
1,'0segment_data8859.mat',0
1,'0segment_data8860.mat',0
1,'0segment_data8861.mat',0
1,'0segment_data8862.mat',0
1,'0segment_data8863.mat',0
1,'0segment_data8864.mat',0
1,'0segment_data8865.mat',0
1,'0segment_data8866.mat',0
1,'0segment_data8867.mat',0
1,'0segment_data8868.mat',0
1,'0segment_data8869.mat',0
1,'0segment_data8870.mat',0
1,'0segment_data8871.mat',0
1,'0segment_data8872.mat',0
1,'0segment_data8873.mat',0
1,'0segment_data8874.mat',0
1,'0segment_data8875.mat',0
1,'0segment_data8876.mat',0
1,'0segment_data8877.mat',0
1,'0segment_data8878.mat',0
1,'0segment_data8879.mat',0
1,'0segment_data8880.mat',0
1,'0segment_data8881.mat',0
1,'0segment_data8882.mat',0
1,'0segment_data8883.mat',0
1,'0segment_data8884.mat',0
1,'0segment_data8885.mat',0
1,'0segment_data8886.mat',0
1,'0segment_data8887.mat',0
1,'0segment_data8888.mat',0
1,'0segment_data8889.mat',0
1,'0segment_data8890.mat',0
1,'0segment_data8891.mat',0
1,'0segment_data8892.mat',0
1,'0segment_data8893.mat',0
1,'0segment_data8894.mat',0
1,'0segment_data8895.mat',0
1,'0segment_data8896.mat',0
1,'0segment_data8897.mat',0
1,'0segment_data8898.mat',0
1,'0segment_data8899.mat',0
1,'0segment_data8900.mat',0
1,'0segment_data8901.mat',0
1,'0segment_data8902.mat',0
1,'0segment_data8903.mat',0
1,'0segment_data8904.mat',0
1,'0segment_data8905.mat',0
1,'0segment_data8906.mat',0
1,'0segment_data8907.mat',0
1,'0segment_data8908.mat',0
1,'0segment_data8909.mat',0
1,'0segment_data8910.mat',0
1,'0segment_data8911.mat',0
1,'0segment_data8912.mat',0
1,'0segment_data8913.mat',0
1,'0segment_data8914.mat',0
1,'0segment_data8915.mat',0
1,'0segment_data8916.mat',0
1,'0segment_data8917.mat',0
1,'0segment_data8918.mat',0
1,'0segment_data8919.mat',0
1,'0segment_data8920.mat',0
1,'0segment_data8921.mat',0
1,'0segment_data8922.mat',0
1,'0segment_data8923.mat',0
1,'0segment_data8924.mat',0
1,'0segment_data8925.mat',0
1,'0segment_data8926.mat',0
1,'0segment_data8927.mat',0
1,'0segment_data8928.mat',0
1,'0segment_data8929.mat',0
1,'0segment_data8930.mat',0
1,'0segment_data8931.mat',0
1,'0segment_data8932.mat',0
1,'0segment_data8933.mat',0
1,'0segment_data8934.mat',0
1,'0segment_data8935.mat',0
1,'0segment_data8936.mat',0
1,'0segment_data8937.mat',0
1,'0segment_data8938.mat',0
1,'0segment_data8939.mat',0
1,'0segment_data8940.mat',0
1,'0segment_data8941.mat',0
1,'0segment_data8942.mat',0
1,'0segment_data8943.mat',0
1,'0segment_data8944.mat',0
1,'0segment_data8945.mat',0
1,'0segment_data8946.mat',0
1,'0segment_data8947.mat',0
1,'0segment_data8948.mat',0
1,'0segment_data8949.mat',0
1,'0segment_data8950.mat',0
1,'0segment_data8951.mat',0
1,'0segment_data8952.mat',0
1,'0segment_data8953.mat',0
1,'0segment_data8954.mat',0
1,'0segment_data8955.mat',0
1,'0segment_data8956.mat',0
1,'0segment_data8957.mat',0
1,'0segment_data8958.mat',0
1,'0segment_data8959.mat',0
1,'0segment_data8960.mat',0
1,'0segment_data8961.mat',0
1,'0segment_data8962.mat',0
1,'0segment_data8963.mat',0
1,'0segment_data8964.mat',0
1,'0segment_data8965.mat',0
1,'0segment_data8966.mat',0
1,'0segment_data8967.mat',0
1,'0segment_data8968.mat',0
1,'0segment_data8969.mat',0
1,'0segment_data8970.mat',0
1,'0segment_data8971.mat',0
1,'0segment_data8972.mat',0
1,'0segment_data8973.mat',0
1,'0segment_data8974.mat',0
1,'0segment_data8975.mat',0
1,'0segment_data8976.mat',0
1,'0segment_data8977.mat',0
1,'0segment_data8978.mat',0
1,'0segment_data8979.mat',0
1,'0segment_data8980.mat',0
1,'0segment_data8981.mat',0
1,'0segment_data8982.mat',0
1,'0segment_data8983.mat',0
1,'0segment_data8984.mat',0
1,'0segment_data8985.mat',0
1,'0segment_data8986.mat',0
1,'0segment_data8987.mat',0
1,'0segment_data8988.mat',0
1,'0segment_data8989.mat',0
1,'0segment_data8990.mat',0
1,'0segment_data8991.mat',0
1,'0segment_data8992.mat',0
1,'0segment_data8993.mat',0
1,'0segment_data8994.mat',0
1,'0segment_data8995.mat',0
1,'0segment_data8996.mat',0
1,'0segment_data8997.mat',0
1,'0segment_data8998.mat',0
1,'0segment_data8999.mat',0
1,'0segment_data9000.mat',0
1,'0segment_data9001.mat',0
1,'0segment_data9002.mat',0
1,'0segment_data9003.mat',0
1,'0segment_data9004.mat',0
1,'0segment_data9005.mat',0
1,'0segment_data9006.mat',0
1,'0segment_data9007.mat',0
1,'0segment_data9008.mat',0
1,'0segment_data9009.mat',0
1,'0segment_data9010.mat',0
1,'0segment_data9011.mat',0
1,'0segment_data9012.mat',0
1,'0segment_data9013.mat',0
1,'0segment_data9014.mat',0
1,'0segment_data9015.mat',0
1,'0segment_data9016.mat',0
1,'0segment_data9017.mat',0
1,'0segment_data9018.mat',0
1,'0segment_data9019.mat',0
1,'0segment_data9020.mat',0
1,'0segment_data9021.mat',0
1,'0segment_data9022.mat',0
1,'0segment_data9023.mat',0
1,'0segment_data9024.mat',0
1,'0segment_data9025.mat',0
1,'0segment_data9026.mat',0
1,'0segment_data9027.mat',0
1,'0segment_data9028.mat',0
1,'0segment_data9029.mat',0
1,'0segment_data9030.mat',0
1,'0segment_data9031.mat',0
1,'0segment_data9032.mat',0
1,'0segment_data9033.mat',0
1,'0segment_data9034.mat',0
1,'0segment_data9035.mat',0
1,'0segment_data9036.mat',0
1,'0segment_data9037.mat',0
1,'0segment_data9038.mat',0
1,'0segment_data9039.mat',0
1,'0segment_data9040.mat',0
1,'0segment_data9041.mat',0
1,'0segment_data9042.mat',0
1,'0segment_data9043.mat',0
1,'0segment_data9044.mat',0
1,'0segment_data9045.mat',0
1,'0segment_data9046.mat',0
1,'0segment_data9047.mat',0
1,'0segment_data9048.mat',0
1,'0segment_data9049.mat',0
1,'0segment_data9050.mat',0
1,'0segment_data9051.mat',0
1,'0segment_data9052.mat',0
1,'0segment_data9053.mat',0
1,'0segment_data9054.mat',0
1,'0segment_data9055.mat',0
1,'0segment_data9056.mat',0
1,'0segment_data9057.mat',0
1,'0segment_data9058.mat',0
1,'0segment_data9059.mat',0
1,'0segment_data9060.mat',0
1,'0segment_data9061.mat',0
1,'0segment_data9062.mat',0
1,'0segment_data9063.mat',0
1,'0segment_data9064.mat',0
1,'0segment_data9065.mat',0
1,'0segment_data9066.mat',0
1,'0segment_data9067.mat',0
1,'0segment_data9068.mat',0
1,'0segment_data9069.mat',0
1,'0segment_data9070.mat',0
1,'0segment_data9071.mat',0
